Date,Price,Open,High,Low,Vol.,Change %
11/23/2015,243.62,244.4,245.41,243.51,17.87M,-0.47
11/20/2015,244.77,246.02,246.08,244.45,19.49M,-0.24
11/19/2015,245.35,244,246,243.55,17.88M,0.66
11/18/2015,243.73,243.72,244.51,243.19,17.78M,0.3
11/17/2015,242.99,242.62,244.43,241.96,18.20M,0.47
11/16/2015,241.86,238.17,241.86,237.72,17.16M,1.55
11/13/2015,238.18,240.28,240.69,237.49,18.84M,-1.15
11/12/2015,240.94,244.8,244.8,240.37,31.33M,-1.63
11/11/2015,244.92,245.21,245.75,243.95,16.19M,0.1
11/10/2015,244.67,244.35,244.88,242.57,18.32M,0.04
11/9/2015,244.58,246.33,246.46,242.83,18.14M,-0.69
11/6/2015,246.28,244.2,246.7,244.2,20.96M,0.93
11/5/2015,244,243.9,244.78,243.26,20.42M,0.29
11/4/2015,243.29,243.93,244.66,243,21.83M,-0.18
11/3/2015,243.74,243.51,244.15,242.2,17.25M,0.33
11/2/2015,242.95,242.64,243.58,241.35,17.09M,0.24
10/30/2015,242.36,247.11,247.11,241.62,41.70M,-1.91
10/29/2015,247.07,247.72,247.72,245.3,23.00M,-0.37
10/28/2015,247.99,245.35,247.99,245.11,22.13M,1.15
10/27/2015,245.17,243.9,245.85,243.64,35.85M,0.35
10/26/2015,244.32,245.52,246.52,244.07,30.91M,-0.4
10/23/2015,245.3,244.45,246.44,244.45,21.20M,0.72
10/22/2015,243.55,241.19,244.1,241.19,24.54M,1.19
10/21/2015,240.69,240.93,242.99,240.69,22.26M,0
10/20/2015,240.69,239.38,241.19,238.43,15.93M,0.78
10/19/2015,238.83,237.83,239.57,237.83,15.92M,0.31
10/16/2015,238.1,237.6,239.16,237.21,28.59M,0.49
10/15/2015,236.94,238.04,239.14,236.7,20.01M,-0.13
10/14/2015,237.26,239.54,240.31,236.62,24.40M,-0.93
10/13/2015,239.49,239.96,240.34,238.35,23.19M,-0.18
10/9/2015,239.93,241.45,242.31,239.19,20.18M,-0.56
10/8/2015,241.28,239.88,241.37,239.37,20.42M,0.55
10/7/2015,239.95,237.85,240.64,237.85,26.10M,1.15
10/6/2015,237.22,235.59,237.7,235.09,23.16M,0.86
10/5/2015,235.2,233.12,236.24,233.03,42.00M,1.69
10/2/2015,231.29,233.52,233.52,228.01,31.57M,-1.57
10/1/2015,234.98,235.48,235.63,233.15,26.21M,0.05
9/30/2015,234.87,232.19,234.96,232.19,30.23M,1.96
9/29/2015,230.35,228.88,230.35,228.07,25.00M,0.88
9/28/2015,228.33,230.69,231.24,228.33,25.69M,-1.31
9/25/2015,231.35,231.61,233.15,231.04,25.70M,0.95
9/24/2015,229.18,229.15,230.14,227.79,21.76M,-0.49
9/23/2015,230.32,231.95,232.34,229.16,16.68M,-0.47
9/22/2015,231.41,233.2,233.2,230.36,22.61M,-1.73
9/21/2015,235.49,232.04,235.62,232.04,25.33M,1.72
9/18/2015,231.51,234.17,234.17,231.28,85.98M,-1.63
9/17/2015,235.35,237.3,237.6,234.92,22.87M,-0.82
9/16/2015,237.3,232.97,237.46,232.79,32.71M,2
9/15/2015,232.64,231.39,232.97,231.14,23.87M,0.7
9/14/2015,231.02,231.18,232.29,230.9,15.93M,-0.07
9/11/2015,231.18,231.68,231.97,230.1,14.16M,-0.34
9/10/2015,231.98,230.98,233.35,230.42,19.07M,0.16
9/9/2015,231.62,233.75,235.6,231.33,21.73M,-0.36
9/8/2015,232.46,231.48,233.37,231.27,19.36M,1.42
9/4/2015,229.21,229.89,230.37,228.1,17.99M,-1.22
9/3/2015,232.05,230.87,233.16,230.76,20.43M,0.72
9/2/2015,230.4,230.92,232.58,229.43,19.69M,0.28
9/1/2015,229.75,234.02,234.02,228.46,26.60M,-2.8
8/31/2015,236.37,236.94,236.94,232.77,29.17M,-0.24
8/28/2015,236.94,236.26,237.45,234.52,21.37M,-0.07
8/27/2015,237.1,233.17,239.01,233.17,37.79M,2.15
8/26/2015,232.11,229.37,232.22,225.78,35.76M,2.42
8/25/2015,226.62,228.27,231.04,226.32,32.78M,1.97
8/24/2015,222.24,228.49,228.49,214.13,41.29M,-2.75
8/21/2015,228.53,232.04,232.36,228.41,30.09M,-1.9
8/20/2015,232.96,237.05,237.05,232.96,21.65M,-1.89
8/19/2015,237.45,238.72,239.09,236.28,20.13M,-0.74
8/18/2015,239.21,239.09,239.57,237.63,12.93M,-0.05
8/17/2015,239.33,240.14,240.14,237.49,12.66M,-0.63
8/14/2015,240.84,239.49,241.06,239.24,13.64M,0.61
8/13/2015,239.39,241.63,241.92,239,15.35M,-0.78
8/12/2015,241.28,242.24,242.24,238.82,21.64M,-0.88
8/11/2015,243.43,244.3,244.3,241.28,20.34M,-0.64
8/10/2015,244.99,242.5,245.57,242.5,17.01M,1.22
8/7/2015,242.03,244.2,244.7,240.91,18.76M,-0.85
8/6/2015,244.1,245.89,246.39,243.69,23.64M,-0.73
8/5/2015,245.89,245.22,246.35,245.17,20.13M,0.54
8/4/2015,244.56,244.35,245.65,242.97,18.37M,0.07
7/31/2015,244.38,243.88,245.76,243.58,21.50M,0.35
7/30/2015,243.53,242.8,243.7,240.89,20.04M,0.32
7/29/2015,242.76,237.27,242.78,237.03,23.47M,2.42
7/28/2015,237.03,236.59,237.88,234.22,22.52M,0.45
7/27/2015,235.96,238.01,238.01,235.03,24.27M,-1.54
7/24/2015,239.64,241.3,241.85,238.85,21.47M,-0.7
7/23/2015,241.33,242.96,242.96,240.18,23.00M,-0.89
7/22/2015,243.49,244.18,244.68,242.57,16.40M,-0.38
7/21/2015,244.43,245.54,245.86,243.36,12.97M,-0.45
7/20/2015,245.54,247.35,247.62,245.08,14.73M,-0.65
7/17/2015,247.14,248.69,248.69,246.17,13.08M,-0.45
7/16/2015,248.26,247.45,249.13,247.16,18.41M,0.77
7/15/2015,246.37,244.89,247.13,244.11,21.94M,0.7
7/14/2015,244.65,244.8,244.8,242.56,20.49M,-0.06
7/13/2015,244.8,245.7,246.35,244.69,20.34M,0.32
7/10/2015,244.03,242.1,244.07,242.1,17.87M,1.31
7/9/2015,240.87,242.91,244.65,240.53,24.33M,-0.61
7/8/2015,242.36,244.58,244.58,241.82,23.99M,-1.13
7/7/2015,245.13,245.2,245.2,241.58,24.19M,0.02
7/6/2015,245.08,245.37,246.55,244.08,29.23M,-0.69
7/3/2015,246.78,245.25,246.78,245.09,11.47M,0.61
7/2/2015,245.29,245.09,245.81,243.83,22.00M,0.09
6/30/2015,245.06,246.3,247.46,245.04,26.46M,-0.07
6/29/2015,245.24,250.83,250.83,244.89,32.40M,-2.45
6/26/2015,251.39,251.48,252.09,250.72,20.57M,-0.02
6/25/2015,251.44,251.63,252.73,251.07,21.35M,0.04
6/24/2015,251.33,250.24,252.03,249.49,34.72M,0.42
6/23/2015,250.28,248.97,250.57,248.83,23.08M,0.88
6/22/2015,248.1,246.34,249.32,246.34,32.12M,0.78
6/19/2015,246.17,246.76,247.46,244.5,83.88M,-0.98
6/18/2015,248.61,248.88,249.01,247.56,22.89M,-0.14
6/17/2015,248.95,250.51,251.29,248.15,23.54M,-0.58
6/16/2015,250.41,249.98,250.54,248.94,18.83M,0.16
6/15/2015,250,248.17,250.28,247.59,20.02M,0.23
6/12/2015,249.43,250.25,250.25,247.95,24.50M,-0.47
6/11/2015,250.62,251.79,252.23,249.56,21.86M,-0.21
6/10/2015,251.14,250.15,252.34,250.15,27.87M,0.59
6/9/2015,249.66,247.97,249.92,246.51,26.49M,0.58
6/8/2015,248.22,251.24,251.24,247.16,26.76M,-1.24
6/5/2015,251.34,251.36,253.34,250.71,18.19M,-0.07
6/4/2015,251.51,251.98,253.22,249.97,23.85M,-0.55
6/3/2015,252.89,250.62,253.37,250.56,24.07M,1.07
6/2/2015,250.21,249.33,251.16,248.75,17.30M,0.35
6/1/2015,249.34,249.23,249.82,247.15,19.49M,0.16
5/29/2015,248.94,250.78,251.25,248.09,35.80M,-0.88
5/28/2015,251.16,251.67,252.95,248.92,21.38M,-0.12
5/27/2015,251.46,251.08,252.72,250.2,17.81M,0.4
5/26/2015,250.46,252.72,252.89,248.5,21.16M,-0.87
5/25/2015,252.67,252.62,252.94,252.2,5.26M,0.04
5/22/2015,252.57,253.11,253.11,252.01,15.70M,-0.24
5/21/2015,253.18,251.43,253.91,251.43,24.26M,0.7
5/20/2015,251.41,253.23,253.88,250.93,18.16M,-0.64
5/19/2015,253.04,250.48,253.52,249.59,19.64M,1.08
5/15/2015,250.33,250.66,250.66,249.21,13.74M,-0.18
5/14/2015,250.77,250.6,250.97,249.36,16.93M,0.22
5/13/2015,250.23,250.86,251.5,249.13,15.36M,-0.24
5/12/2015,250.83,252.13,252.13,250.49,20.06M,-0.58
5/11/2015,252.29,252.2,253.56,251.34,13.71M,0.05
5/8/2015,252.17,251.99,253.37,251.99,16.63M,0.28
5/7/2015,251.47,251.12,251.52,249,23.67M,0.11
5/6/2015,251.19,252.62,253.09,249.52,19.68M,-0.61
5/5/2015,252.73,254.66,255.21,251.78,18.72M,-0.88
5/4/2015,254.98,253.89,255.43,253.6,13.75M,0.5
5/1/2015,253.71,253.38,254.97,252.97,12.81M,0.19
4/30/2015,253.22,254.94,254.94,252.19,22.34M,-0.82
4/29/2015,255.32,254.28,255.57,253.91,16.06M,-0.12
4/28/2015,255.62,254.82,255.62,254.12,13.03M,0.25
4/27/2015,254.99,255.85,256.03,254.38,15.69M,-0.11
4/24/2015,255.27,254.96,255.76,254.53,14.31M,0.25
4/23/2015,254.64,252.47,255.28,252.16,16.74M,0.54
4/22/2015,253.26,253.84,253.84,250.86,15.60M,-0.25
4/21/2015,253.9,254.58,255.02,253.12,15.55M,-0.35
4/20/2015,254.8,254.12,255.78,254.12,15.72M,0.5
4/17/2015,253.54,254.13,254.13,252.66,17.30M,-0.42
4/16/2015,254.61,254.25,255.04,252.86,20.88M,0.07
4/15/2015,254.42,252.76,255.45,252.73,27.17M,0.87
4/14/2015,252.23,252.29,253.08,251.65,20.28M,-0.04
4/13/2015,252.33,251.68,252.41,251.39,19.54M,0.28
4/10/2015,251.62,251.35,251.98,250.75,17.49M,0.22
4/9/2015,251.08,249.37,251.54,249.37,19.03M,0.73
4/8/2015,249.26,247.98,249.61,247.98,19.48M,0.57
4/7/2015,247.84,246.34,248.56,246.34,18.94M,0.72
4/6/2015,246.07,245.24,247.63,244.57,14.38M,0.11
4/2/2015,245.8,244.95,246.46,244.63,17.07M,0.22
4/1/2015,245.26,245.76,245.94,244.04,22.37M,-0.17
3/31/2015,245.67,242.88,246.4,241.5,29.22M,1.01
3/30/2015,243.21,243.16,245.53,242.71,22.15M,0.14
3/27/2015,242.87,244.79,245.93,242.35,18.75M,-0.85
3/26/2015,244.94,245.9,246.49,243.8,21.97M,-0.4
3/25/2015,245.92,248.91,249.78,245.82,22.34M,-1.19
3/24/2015,248.88,247.59,249.51,246.61,21.40M,0.5
3/23/2015,247.64,247.53,249.08,247.17,18.33M,0.19
3/20/2015,247.18,245.13,247.66,245.13,62.26M,1.14
3/19/2015,244.39,245.38,245.74,243.54,24.51M,-0.33
3/18/2015,245.21,245.76,246.19,244.02,18.25M,-0.32
3/17/2015,246,246.1,246.35,242.94,19.99M,-0.09
3/16/2015,246.22,243.66,247.81,243.43,21.76M,1.13
3/13/2015,243.46,244.69,244.89,241.43,17.85M,-0.71
3/12/2015,245.2,243.47,246.23,243.47,19.36M,0.78
3/11/2015,243.31,242.16,244.69,241.46,18.97M,0.5
3/10/2015,242.09,245.36,245.36,240.73,24.08M,-1.71
3/9/2015,246.31,246.98,247.49,245.84,15.51M,-0.2
3/6/2015,246.8,246.26,248.56,245.3,23.82M,0.19
3/5/2015,246.32,247.02,248.59,246.32,21.76M,-0.1
3/4/2015,246.56,246.32,246.72,244.63,19.63M,-0.17
3/3/2015,246.99,250.01,250.01,246.29,23.60M,-1.14
3/2/2015,249.85,249.91,250.36,248.84,20.07M,0.09
2/27/2015,249.63,248.65,251.73,248.65,42.14M,0.37
2/26/2015,248.72,248.43,250.84,248.43,28.69M,0.61
2/25/2015,247.22,245.7,248.07,245.27,26.25M,1.26
2/24/2015,244.14,244.31,245.16,242.34,25.94M,-0.22
2/23/2015,244.69,246.07,246.07,242.98,23.90M,-1.01
2/20/2015,247.18,248.4,248.94,245.48,26.96M,-0.73
2/19/2015,249.01,248.96,249.63,246.15,23.78M,-0.01
2/18/2015,249.03,251.51,251.51,248.71,28.53M,-0.99
2/17/2015,251.52,249.66,252.41,249.04,24.06M,0.72
2/13/2015,249.73,249.22,250.7,248.74,24.78M,0.44
2/12/2015,248.63,247.84,248.93,246.17,32.88M,0.26
2/11/2015,247.98,247.3,249.09,246.77,18.84M,0.38
2/10/2015,247.05,248.27,248.8,245.45,19.82M,-0.06
2/9/2015,247.21,245.86,248.38,245.48,27.97M,0.42
2/6/2015,246.18,244.1,248.11,244.1,24.33M,1.03
2/5/2015,243.67,240.76,244.24,240.68,25.30M,1.41
2/4/2015,240.28,241.82,242.77,239.91,22.10M,-0.57
2/3/2015,241.65,236.5,242.47,236.5,31.07M,2.57
2/2/2015,235.59,233.27,236.73,233.27,22.76M,1.46
1/30/2015,232.2,235.94,235.94,232.01,41.22M,-2.23
1/29/2015,237.5,236.96,238.01,233.03,22.49M,0.28
1/28/2015,236.84,240.53,240.92,236.81,22.35M,-1.17
1/27/2015,239.64,240.56,240.56,237.24,21.64M,-0.45
1/26/2015,240.72,241.87,242.34,239.72,19.39M,-0.3
1/23/2015,241.44,239.89,243.12,239.89,25.20M,0.76
1/22/2015,239.62,238.12,240.39,237.56,35.45M,0.78
1/21/2015,237.77,234.01,238.62,233.11,30.31M,1.49
1/20/2015,234.28,235.4,235.91,233.57,25.16M,-0.33
1/19/2015,235.05,234.94,235.3,233.28,8.36M,0.33
1/16/2015,234.27,233.49,235.34,232.5,26.73M,0.33
1/15/2015,233.49,235.84,236.53,233,28.91M,-0.89
1/14/2015,235.59,238.87,238.87,233.74,34.00M,-1.8
1/13/2015,239.92,240.29,242.88,237.31,25.90M,-0.07
1/12/2015,240.08,242.38,242.38,237.8,24.40M,-0.94
1/9/2015,242.37,246.12,246.12,241.43,23.55M,-1.44
1/8/2015,245.91,245.15,247.47,244.88,21.94M,0.55
1/7/2015,244.56,244.88,247.71,243.76,22.13M,0.23
1/6/2015,243.99,247.49,247.49,242.01,26.52M,-1.6
1/5/2015,247.96,253.13,253.13,246.18,24.67M,-2.1
1/2/2015,253.27,253.06,254.51,251.25,14.70M,-0.01
12/31/2014,253.3,253.82,254.32,252.03,10.42M,-0.1
12/30/2014,253.56,255.28,255.66,253.01,11.29M,-0.59
12/29/2014,255.07,253.72,255.83,253.72,14.16M,0.54
12/24/2014,253.71,253.92,254.92,252.77,7.05M,0.09
12/23/2014,253.48,250.98,253.89,250.8,17.51M,1.16
12/22/2014,250.57,249.98,251.56,249.98,17.21M,0.51
12/19/2014,249.31,249.24,250.95,247.29,71.31M,0.37
12/18/2014,248.38,249.2,250.46,246.92,33.50M,0.34
12/17/2014,247.53,244.64,248.01,243.64,29.90M,1.28
12/16/2014,244.39,242.38,247.41,240.74,32.86M,0.78
12/15/2014,242.51,242.25,243.61,239.75,27.36M,0.28
12/12/2014,241.83,244.84,245.02,241.13,29.65M,-1.36
12/11/2014,245.17,244.11,247.58,243.68,27.93M,0.23
12/10/2014,244.6,248.65,248.65,242.69,43.70M,-1.75
12/9/2014,248.95,248.66,248.95,245.53,26.79M,-0.3
12/8/2014,249.7,252.52,252.52,245.3,34.19M,-1.45
12/5/2014,253.38,254.19,254.59,251.06,28.96M,-0.09
12/4/2014,253.6,258.8,258.8,251.99,32.24M,-2.24
12/3/2014,259.41,258.75,259.58,257.82,20.03M,0.38
12/2/2014,258.43,260.02,260.2,257.91,26.09M,-0.71
12/1/2014,260.29,262.51,263.06,259.34,27.78M,-0.8
11/28/2014,262.38,262.19,263.9,262.19,16.43M,-0.05
11/27/2014,262.51,261.27,262.67,261.27,9.42M,0.54
11/26/2014,261.1,260.17,261.21,260.09,11.62M,0.43
11/25/2014,259.98,259.58,260.6,259.32,18.71M,0.22
11/24/2014,259.42,260.21,260.34,258.43,14.70M,0.01
11/21/2014,259.39,260.31,260.77,259.27,16.66M,-0.24
11/20/2014,260.01,258.98,260.01,258.61,16.40M,0.29
11/19/2014,259.26,258.43,259.49,257.47,16.87M,0.4
11/18/2014,258.22,258.3,259.09,257.83,15.93M,0.12
11/17/2014,257.9,257.29,259.24,257.29,18.26M,0.18
11/14/2014,257.43,257.6,258.02,256.79,17.27M,0.04
11/13/2014,257.33,257.19,257.84,256.58,14.55M,0.21
11/12/2014,256.78,255.03,256.78,254.5,19.67M,0.58
11/11/2014,255.31,255.29,256.37,255.07,11.90M,0.08
11/10/2014,255.11,253.58,255.3,253.58,14.50M,0.75
11/7/2014,253.22,252.54,254.01,251.99,14.53M,0.14
11/6/2014,252.86,254.58,255.13,251.97,21.36M,-0.46
11/5/2014,254.04,252.71,254.53,251.97,26.67M,1
11/4/2014,251.52,251.98,252.72,250.22,19.41M,-0.16
11/3/2014,251.92,252.53,252.71,250.99,15.22M,-0.19
10/31/2014,252.39,250.85,253.84,250.85,21.50M,1.05
10/30/2014,249.77,249.1,251.07,248.27,15.45M,0.28
10/29/2014,249.08,250.16,250.16,247.68,17.36M,-0.36
10/28/2014,249.97,248.81,250.52,248.49,14.81M,0.78
10/27/2014,248.03,248.08,248.23,246.45,14.65M,-0.03
10/24/2014,248.1,247.53,248.85,246.9,13.52M,0.25
10/23/2014,247.49,245.91,248.16,245.74,17.47M,0.96
10/22/2014,245.13,248.45,248.45,244.5,23.14M,-1.09
10/21/2014,247.83,246.05,248.55,244.82,20.25M,1.24
10/20/2014,244.79,244.53,245.4,242.94,16.68M,0.25
10/17/2014,244.18,240.04,245,240.04,24.67M,2.03
10/16/2014,239.32,237.25,242.2,232.76,28.72M,0.58
10/15/2014,237.93,242.98,242.98,234.76,34.24M,-2.5
10/14/2014,244.02,246.16,246.16,243.04,23.21M,-1.07
10/10/2014,246.67,250.35,250.35,246.56,29.24M,-1.52
10/9/2014,250.48,251.44,251.44,248.46,21.01M,-0.35
10/8/2014,251.37,249.24,251.64,248.11,23.75M,1.02
10/7/2014,248.84,250.04,251.34,248.53,18.66M,-0.65
10/6/2014,250.48,251.52,252.99,250.44,14.66M,-0.04
10/3/2014,250.58,250.29,252.2,249.8,21.97M,0.41
10/2/2014,249.55,250.13,250.28,246.56,22.24M,-0.37
10/1/2014,250.48,252.56,252.56,249.72,23.25M,-0.84
9/30/2014,252.59,251.8,254.41,250.41,22.71M,0.23
9/29/2014,252,253.3,253.3,250.16,20.05M,-0.71
9/26/2014,253.79,251.78,255.09,250.03,18.24M,0.8
9/25/2014,251.77,256.82,256.82,250.99,26.91M,-1.97
9/24/2014,256.84,258.17,258.8,255.45,19.25M,-0.52
9/23/2014,258.17,258.78,258.93,257.79,14.96M,-0.27
9/22/2014,258.87,259.58,260.58,258.2,17.73M,-0.27
9/19/2014,259.58,262.83,262.83,259.58,53.48M,-1.24
9/18/2014,262.83,261.51,262.9,261.51,19.60M,0.5
9/17/2014,261.51,261.79,262.27,260.97,16.99M,-0.11
9/16/2014,261.79,261.68,262.52,261.14,23.39M,0.04
9/15/2014,261.68,262.24,262.37,261.2,16.40M,-0.21
9/12/2014,262.24,261.16,262.63,260.83,19.06M,0.41
9/11/2014,261.16,260.47,261.96,260.02,17.93M,0.26
9/10/2014,260.48,260.25,261,259.71,12.74M,0.09
9/9/2014,260.25,259.78,261.26,258.75,17.40M,0.18
9/8/2014,259.78,259.64,259.96,259.02,13.33M,0.05
9/5/2014,259.64,260.63,260.66,259.07,19.37M,-0.38
9/4/2014,260.63,260.86,261.1,259.88,22.12M,-0.09
9/3/2014,260.86,259.83,261.41,259.83,22.03M,0.4
9/2/2014,259.83,258.72,260.11,258,16.14M,0.43
8/29/2014,258.72,258.05,258.72,256.21,24.08M,0.26
8/28/2014,258.05,260.19,260.19,257.74,20.24M,-0.82
8/27/2014,260.19,259.25,260.45,258.93,17.36M,0.36
8/26/2014,259.26,260.54,260.54,258.71,17.19M,-0.49
8/25/2014,260.54,259.81,261.25,259.59,11.86M,0.28
8/22/2014,259.81,261.05,262.04,259.31,12.98M,-0.48
8/21/2014,261.05,259.47,261.44,259.47,14.74M,0.61
8/20/2014,259.47,258.34,259.69,257.46,12.66M,0.44
8/19/2014,258.34,256.23,258.91,256.23,14.08M,0.82
8/18/2014,256.23,255.33,257.37,255.33,14.04M,0.35
8/15/2014,255.33,256.22,256.76,253.31,17.69M,-0.35
8/14/2014,256.22,254.51,256.4,254.51,12.98M,0.67
8/13/2014,254.51,254.61,255.41,254.07,11.67M,-0.04
8/12/2014,254.61,254.18,255.59,253.76,15.20M,0.17
8/11/2014,254.18,252.73,254.79,252.73,14.23M,0.57
8/8/2014,252.73,253.57,253.58,251.57,13.98M,-0.33
8/7/2014,253.57,255.59,256.54,251.98,23.05M,-0.79
8/6/2014,255.59,255.27,255.75,253.46,17.65M,0.13
8/5/2014,255.27,255.53,256.9,254.46,18.12M,-0.1
8/1/2014,255.53,258.35,258.35,254.19,18.45M,-1.09
7/31/2014,258.35,259.92,261.08,257.25,24.97M,-0.61
7/30/2014,259.93,258.01,260.07,258.01,19.04M,0.76
7/29/2014,257.98,257.6,258.89,257.6,16.08M,0.15
7/28/2014,257.6,257.03,257.99,256.84,14.50M,0.22
7/25/2014,257.03,255.53,258.4,255.53,15.88M,0.59
7/24/2014,255.53,254.94,255.74,254.73,11.29M,0.23
7/23/2014,254.94,255,255.21,254.44,13.09M,-0.02
7/22/2014,255,254.49,255.18,254.07,14.72M,0.2
7/21/2014,254.49,254.71,254.75,253.96,9.89M,-0.09
7/18/2014,254.71,254.09,255.29,253.7,16.28M,0.24
7/17/2014,254.09,254.68,254.7,253.6,13.87M,-0.23
7/16/2014,254.68,252.96,255.05,252.96,17.03M,0.68
7/15/2014,252.96,252.17,253.63,252.11,26.90M,0.31
7/14/2014,252.17,250.71,252.39,250.71,15.03M,0.58
7/11/2014,250.71,250.91,251.02,250.26,11.83M,-0.08
7/10/2014,250.91,251.54,251.54,249.42,17.52M,-0.25
7/9/2014,251.54,250.11,251.64,249.57,17.31M,0.57
7/8/2014,250.11,250.61,250.61,248.67,19.17M,-0.2
7/7/2014,250.61,250.37,250.61,249.16,16.55M,0.1
7/4/2014,250.37,249.87,251,249.87,6.87M,0.21
7/3/2014,249.85,249.03,251.08,249.03,19.08M,0.33
7/2/2014,249.03,247.69,249.41,247.69,18.17M,0.54
6/30/2014,247.69,247.42,248.52,246.75,15.96M,0.11
6/27/2014,247.42,245.91,247.49,245.71,13.78M,0.61
6/26/2014,245.91,244.85,246.13,244.39,15.45M,0.43
6/25/2014,244.85,245.43,246.11,244.51,16.91M,-0.24
6/24/2014,245.43,245.89,246.6,245.18,20.20M,-0.19
6/23/2014,245.89,245.94,246.15,244.71,16.50M,-0.02
6/20/2014,245.94,245.78,246.3,245.66,50.11M,0.07
6/19/2014,245.78,246.51,246.51,245.21,39.44M,-0.3
6/18/2014,246.51,245.8,246.66,245.6,17.42M,0.29
6/17/2014,245.8,245.02,246.11,244.61,16.06M,0.32
6/16/2014,245.02,244.48,245.97,244.45,19.41M,0.22
6/13/2014,244.48,243.97,245.62,243.67,15.39M,0.21
6/12/2014,243.97,245,245,243.14,16.52M,-0.42
6/11/2014,245,245.98,245.98,244.3,15.98M,-0.4
6/10/2014,245.98,245.92,246.42,245.52,13.59M,0.02
6/9/2014,245.92,245.09,246.56,244.76,13.51M,0.34
6/6/2014,245.09,244.42,245.28,244.13,13.05M,0.27
6/5/2014,244.42,244.84,244.84,243.67,20.90M,-0.17
6/4/2014,244.84,243.29,244.89,242.15,19.87M,0.64
6/3/2014,243.29,242.07,243.91,241.54,29.15M,0.5
6/2/2014,242.07,241.22,242.32,241.2,16.27M,0.35
5/30/2014,241.22,241.44,242.03,240.34,26.19M,-0.09
5/29/2014,241.44,242.63,242.63,240.41,30.68M,-0.49
5/28/2014,242.63,243.14,243.34,241.56,18.52M,-0.21
5/27/2014,243.14,242.26,243.5,242.26,17.99M,0.36
5/26/2014,242.26,241.78,242.89,241.78,6.52M,0.2
5/23/2014,241.78,241.81,242.29,241.39,13.36M,-0.01
5/22/2014,241.81,239.16,242.23,239.16,21.88M,1.11
5/21/2014,239.16,236.87,239.18,236.87,17.76M,0.97
5/20/2014,236.87,237.07,237.14,236.23,18.70M,-0.08
5/16/2014,237.07,238.86,238.86,236.53,17.06M,-0.75
5/15/2014,238.86,239.59,239.85,237.51,22.89M,-0.3
5/14/2014,239.59,239.73,239.73,238.99,11.18M,-0.06
5/13/2014,239.73,239.27,239.74,238.64,10.15M,0.19
5/12/2014,239.27,238.6,239.38,238.6,13.45M,0.28
5/9/2014,238.6,239.16,239.36,238.06,10.22M,-0.24
5/8/2014,239.17,239.2,240.14,238.48,13.10M,-0.01
5/7/2014,239.2,238.27,239.62,237.95,16.30M,0.39
5/6/2014,238.27,239.42,239.42,237.76,13.26M,-0.48
5/5/2014,239.42,239.97,239.97,238.62,14.14M,-0.23
5/2/2014,239.97,238.84,240.12,238.77,12.13M,0.47
5/1/2014,238.84,239.26,240.27,238.4,17.64M,-0.18
4/30/2014,239.26,237.25,239.45,237.13,18.72M,0.85
4/29/2014,237.25,236.6,237.73,236.38,14.78M,0.27
4/28/2014,236.6,236.29,236.64,235.31,12.85M,0.13
4/25/2014,236.29,236.79,236.79,235.39,16.74M,-0.21
4/24/2014,236.79,236.24,237.1,236.24,13.33M,0.23
4/23/2014,236.24,236.93,237.08,236.23,14.14M,-0.29
4/22/2014,236.92,237.39,237.39,236.14,13.89M,-0.2
4/21/2014,237.39,237.51,238.09,237.15,8.76M,-0.05
4/17/2014,237.51,236.34,237.53,236.11,15.41M,0.5
4/16/2014,236.34,234.46,236.5,234.46,17.06M,0.8
4/15/2014,234.46,234.05,235.14,233.6,19.46M,0.18
4/14/2014,234.05,234.05,235,233.56,15.51M,0
4/11/2014,234.05,234.57,234.57,232.86,18.60M,-0.22
4/10/2014,234.57,237.08,237.08,234.24,16.96M,-1.06
4/9/2014,237.08,236.32,237.08,236.32,13.54M,0.32
4/8/2014,236.32,235.69,236.8,235.1,17.36M,0.27
4/7/2014,235.69,236.6,236.6,234.91,18.49M,-0.38
4/4/2014,236.6,236.97,237.49,236.27,13.17M,-0.16
4/3/2014,236.97,237.36,237.66,236.11,14.47M,-0.16
4/2/2014,237.36,237.11,237.75,236.75,17.71M,0.11
4/1/2014,237.11,236.32,237.42,236.32,16.66M,0.33
3/31/2014,236.32,234.7,236.82,234.7,21.38M,0.7
3/28/2014,234.68,234.77,235.82,234.5,17.59M,-0.04
3/27/2014,234.77,235.78,236.36,234.07,15.59M,-0.43
3/26/2014,235.78,236.9,237.6,235.5,20.64M,-0.46
3/25/2014,236.86,236.51,237.21,236.51,13.04M,0.15
3/24/2014,236.51,235.93,237.3,235.54,21.39M,0.25
3/21/2014,235.93,236.24,236.78,235.93,39.88M,-0.13
3/20/2014,236.24,234.75,236.31,234.08,17.73M,0.63
3/19/2014,234.75,235.08,235.22,234.16,15.21M,-0.14
3/18/2014,235.08,233.81,235.25,233.81,16.49M,0.54
3/17/2014,233.81,233.01,234.8,233.01,14.52M,0.34
3/14/2014,233.01,234.48,234.55,232.7,14.77M,-0.63
3/13/2014,234.48,236.47,236.97,233.73,19.42M,-0.84
3/12/2014,236.47,236.05,236.65,234.75,18.64M,0.18
3/11/2014,236.05,234.22,236.33,234.11,21.40M,0.78
3/10/2014,234.22,233.55,234.62,232.96,14.36M,0.29
3/7/2014,233.55,233.24,234.36,233.11,15.37M,0.13
3/6/2014,233.24,233.88,234.29,233.19,18.09M,-0.27
