Date,Price,Open,High,Low,Vol.,Change %
12/10/2015,"2,052.23","2,047.93","2,067.65","2,045.67",0,0.23
12/9/2015,"2,047.62","2,061.17","2,080.33","2,036.53",0,-0.77
12/8/2015,"2,063.59","2,073.39","2,073.85","2,052.32",0,-0.65
12/7/2015,"2,077.07","2,090.42","2,090.42","2,066.78",0,-0.7
12/4/2015,"2,091.69","2,051.24","2,093.84","2,051.24",0,2.05
12/3/2015,"2,049.62","2,080.71","2,085.00","2,042.35",0,-1.44
12/2/2015,"2,079.51","2,101.71","2,104.27","2,077.11",0,-1.1
12/1/2015,"2,102.63","2,082.93","2,103.37","2,082.93",0,1.07
11/30/2015,"2,080.41","2,090.95","2,093.81","2,080.41",0,-0.46
11/27/2015,"2,090.11","2,088.82","2,093.29","2,084.13",0,0.06
11/25/2015,"2,088.87","2,089.30","2,093.00","2,086.30",0,-0.01
11/24/2015,"2,089.14","2,084.42","2,094.12","2,070.29",0,0.12
11/23/2015,"2,086.59","2,089.41","2,095.61","2,081.39",0,-0.12
11/20/2015,"2,089.17","2,082.82","2,097.06","2,082.82",0,0.38
11/19/2015,"2,081.24","2,083.70","2,086.74","2,078.76",0,-0.11
11/18/2015,"2,083.58","2,051.99","2,085.31","2,051.99",0,1.62
11/17/2015,"2,050.44","2,053.67","2,066.69","2,045.90",0,-0.13
11/16/2015,"2,053.19","2,022.08","2,053.22","2,019.39",0,1.49
11/13/2015,"2,023.04","2,044.64","2,044.64","2,022.02",0,-1.12
11/12/2015,"2,045.97","2,072.29","2,072.29","2,045.66",0,-1.4
11/11/2015,"2,075.00","2,083.41","2,086.94","2,074.85",0,-0.32
11/10/2015,"2,081.72","2,077.19","2,083.67","2,069.91",0,0.15
11/9/2015,"2,078.58","2,096.56","2,096.56","2,068.24",0,-0.98
11/6/2015,"2,099.20","2,098.60","2,101.91","2,083.74",0,-0.03
11/5/2015,"2,099.93","2,101.68","2,108.78","2,090.41",0,-0.11
11/4/2015,"2,102.31","2,110.60","2,114.59","2,096.98",0,-0.35
11/3/2015,"2,109.79","2,102.63","2,116.48","2,097.51",0,0.27
11/2/2015,"2,104.05","2,080.76","2,106.20","2,080.76",0,1.19
10/30/2015,"2,079.36","2,090.00","2,094.32","2,079.34",0,-0.48
10/29/2015,"2,089.41","2,088.35","2,092.52","2,082.63",0,-0.04
10/28/2015,"2,090.35","2,066.48","2,090.35","2,063.11",0,1.18
10/27/2015,"2,065.89","2,068.75","2,070.37","2,058.84",0,-0.26
10/26/2015,"2,071.18","2,075.08","2,075.14","2,066.53",0,-0.19
10/23/2015,"2,075.15","2,058.19","2,079.74","2,058.19",0,1.1
10/22/2015,"2,052.51","2,021.88","2,055.20","2,021.88",0,1.66
10/21/2015,"2,018.94","2,033.47","2,037.97","2,017.22",0,-0.58
10/20/2015,"2,030.77","2,033.13","2,039.12","2,026.61",0,-0.14
10/19/2015,"2,033.66","2,031.73","2,034.45","2,022.31",0,0.03
10/16/2015,"2,033.11","2,024.37","2,033.54","2,020.46",0,0.46
10/15/2015,"2,023.86","1,996.47","2,024.15","1,996.47",0,1.49
10/14/2015,"1,994.24","2,003.66","2,009.56","1,990.73",0,-0.47
10/13/2015,"2,003.69","2,015.00","2,022.34","2,001.78",0,-0.68
10/12/2015,"2,017.46","2,015.65","2,018.66","2,010.55",0,0.13
10/9/2015,"2,014.89","2,013.73","2,020.13","2,007.61",0,0.07
10/8/2015,"2,013.43","1,994.01","2,016.50","1,987.53",0,0.88
10/7/2015,"1,995.83","1,982.34","1,999.31","1,976.44",0,0.8
10/6/2015,"1,979.92","1,986.63","1,991.62","1,971.99",0,-0.36
10/5/2015,"1,987.05","1,954.33","1,989.17","1,954.33",0,1.83
10/2/2015,"1,951.36","1,921.77","1,951.36","1,893.70",0,1.43
10/1/2015,"1,923.82","1,919.65","1,927.21","1,900.70",0,0.2
9/30/2015,"1,920.03","1,887.14","1,920.53","1,887.14",0,1.91
9/29/2015,"1,884.09","1,881.90","1,899.48","1,871.91",0,0.12
9/28/2015,"1,881.77","1,929.18","1,929.18","1,879.21",0,-2.57
9/25/2015,"1,931.34","1,935.93","1,952.89","1,921.50",0,-0.05
9/24/2015,"1,932.24","1,934.81","1,937.17","1,908.92",0,-0.34
9/23/2015,"1,938.76","1,943.24","1,949.52","1,932.57",0,-0.2
9/22/2015,"1,942.74","1,961.39","1,961.39","1,929.22",0,-1.23
9/21/2015,"1,966.97","1,960.84","1,979.64","1,955.80",0,0.46
9/18/2015,"1,958.03","1,989.66","1,989.66","1,953.45",0,-1.62
9/17/2015,"1,990.20","1,995.33","2,020.86","1,986.73",0,-0.26
9/16/2015,"1,995.31","1,978.02","1,997.26","1,977.93",0,0.87
9/15/2015,"1,978.09","1,955.10","1,983.19","1,954.30",0,1.28
9/14/2015,"1,953.03","1,963.06","1,963.06","1,948.27",0,-0.41
9/11/2015,"1,961.05","1,951.45","1,961.05","1,939.19",0,0.45
9/10/2015,"1,952.29","1,941.59","1,965.29","1,937.19",0,0.53
9/9/2015,"1,942.04","1,971.45","1,988.63","1,937.88",0,-1.39
9/8/2015,"1,969.41","1,927.30","1,970.42","1,927.30",0,2.51
9/4/2015,"1,921.22","1,947.76","1,947.76","1,911.21",0,-1.53
9/3/2015,"1,951.13","1,950.79","1,975.01","1,944.72",0,0.12
9/2/2015,"1,948.86","1,916.52","1,948.91","1,916.52",0,1.83
9/1/2015,"1,913.85","1,970.09","1,970.09","1,903.07",0,-2.96
8/31/2015,"1,972.18","1,986.73","1,986.73","1,965.98",0,-0.84
8/28/2015,"1,988.87","1,986.06","1,993.48","1,975.19",0,0.06
8/27/2015,"1,987.66","1,942.77","1,989.60","1,942.77",0,2.43
8/26/2015,"1,940.51","1,872.75","1,943.09","1,872.75",0,3.9
8/25/2015,"1,867.61","1,898.08","1,948.04","1,867.08",0,-1.35
8/24/2015,"1,893.21","1,965.15","1,965.15","1,867.01",0,-3.94
8/21/2015,"1,970.89","2,034.08","2,034.08","1,970.89",0,-3.19
8/20/2015,"2,035.73","2,076.61","2,076.61","2,035.73",0,-2.11
8/19/2015,"2,079.61","2,095.69","2,096.17","2,070.53",0,-0.83
8/18/2015,"2,096.92","2,101.99","2,103.47","2,094.14",0,-0.26
8/17/2015,"2,102.44","2,089.70","2,102.87","2,079.30",0,0.52
8/14/2015,"2,091.54","2,083.15","2,092.45","2,080.61",0,0.39
8/13/2015,"2,083.39","2,086.19","2,092.93","2,078.26",0,-0.13
8/12/2015,"2,086.05","2,081.10","2,089.06","2,052.09",0,0.1
8/11/2015,"2,084.07","2,102.66","2,102.66","2,076.49",0,-0.96
8/10/2015,"2,104.18","2,080.98","2,105.35","2,080.98",0,1.28
8/7/2015,"2,077.57","2,082.61","2,082.61","2,067.91",0,-0.29
8/6/2015,"2,083.56","2,100.75","2,103.32","2,075.53",0,-0.78
8/5/2015,"2,099.84","2,095.27","2,112.66","2,095.27",0,0.31
8/4/2015,"2,093.32","2,097.68","2,102.51","2,088.60",0,-0.22
8/3/2015,"2,098.04","2,104.49","2,105.70","2,087.31",0,-0.28
7/31/2015,"2,103.84","2,111.60","2,114.24","2,102.07",0,-0.23
7/30/2015,"2,108.63","2,106.78","2,110.48","2,094.97",0,0
